Sentence,Labels,Flagged
"Niet dat een zotte min myn neiging strekt tot dezen, Maar zo men hem verwon, ik zou Don Sanches wezen, Dit inval doet deez' wensch uit myne lippen gaan: Wee my!",[],False
"Maar indien nu, zelfs na deze lijst van Foibos-Apolloonwerken, nog twijfel kon bestaan, of de volbrenger daarvan een Zonnegod was, zou die moeten wijken voor de mededeeling, dat Simon eene gezellin had in",[],False
"- Het is, doordien wij des nachts, als we alléén zijn en in 't donker, onze hulpeloosheid beseffen - onze onmacht tegenover de machten die we gissen, vreezen, hopen dat bestaan - en die we niet kennen.",[],False
Blanc en Valance behooren daartoe.,[],False
"Dan gaan we weer bij Jan op Zomerzorg eten, laat, als er nog maar heel weinig menschen zijn.",[],False
"’ Dezen Godsdienst, dien hy onderstelt van alle vooroordeelen ontbloot te zullen zyn, wil hy alleen gebouwt hebben op de H. Schriftuur in haaren een voudigsten zin.",[],False
"Dit had-i juist zoo leelyk gevonden in dien Scelerajoso, die dan ook slecht afspeelt, zooals we gezien hebben.",[],False
"Divisie Para, Litt.",[],False
"Den 26 raadpleegden de regters de eindbeslissing uit te stellen, tot men een beroep op het volk zoude hebben gedaan, om zijn wil te kennen, maar de hevigsten onder de Jacobijnen dreven door geweld en bedreiging het zoo ver, dat geene staatszaken zouden behandeld worden, voordat het vonnis over den koning zou uitgesproken zijn, en op den 20 Januarij 1793 werd Frankrijks koning, Lodewijk XVI, veroordeeld ter dood - door eene vergadering van 721 leden, met eene meerderheid van niet grooter dan 11 stemmen.",[],False
"Enigen drogen ze, en gebruiken ze, als zy ze nodig hebben.",[],False
Zij nam zelfs maatregelen van misleiding der publieke meening die overbodig mochten heeten... doch dit alles vuurde haren aanzienlijken aanbidder nog destemeer aan.,[],False
"Zie onder anderen de Vereeniging: Christelijke Stemmen, in het Nommer van Maart 1853, bladz.",[],False
"Overzetting staat, vs. 6, hy deedt het Yzer boven zwemmen; en luther heeft het uitgebragt, toen dreef hy het Yzer; maar de Hebreeuwsche woorden zyn niet naauwkeurig overgezet.",[],False
"En de Oostersche politiek moet Oostenrijk nog zwakker maken, en al de redeneeringen van de Oostenrijksche staatslieden over de eischen der hooge politiek zullen afstuiten op de werkelijkheid.",[],False
"W. de Jong, Architect................. den Haag.",[],False
"Deze Heer, die zyne moeder zeer van naby gekend had, hield den jongeling by zich; doch zyne huishoudster zag voor haar daar weinig voordeel in, en bewerkte, dat hy, omdat hy aan gene spoken geloofde, weder optrekken moest.",[],False
"; hy gaf in eigen naem voorregten, ambten en leenen uit, noemde Duitschland en Gallië zyn ryk, zichzelven hertog, vorst, heerscher door Gods genade; de goederen en paleizen der Merovingers werden beschouwd als zyn eigendom, gelyk al de graven, de bisschoppen, de abten sedert lang zyne Leuden geworden waren.",[],False
Ick sal my verheughen in den Heere.,[],False
"Hij huwde in December 1666 Anna Dedrews, dochter van Joan Dedrews, burgemeester van Groningen, en van Wibbine Merndes, in 1702 overleden, en verwekte drie kinderen.",[],False
"Hij vliegt naar binnen, en vindt den Koning op den grond uitgestrekt.",[],False
"Zij zijn dit, met 's hoogleeraars verlof, niet geworden.",[],False
"veracht deeze ge-woonte; openbaar uwe liefde openhartig aan die Jongelingen, welke uwe achting waardig zyn.",[],False
"- Deze gevolgtrekkingen, dunkt mij, zijn onberispelijk, en het mag dus wel de moeite waard heeten, te onderzoeken, of Smith en Mill werkelijk bereid zijn ze aan te nemen.",[],False
"Eindelyk kreeg dit ontwerp een bepaelden vorm, en den avond, waerop mynheer my meldede dat hy des anderdaegs, met den eersten trein, naer Duitschland vertrok, ik met Emma besloot een uer later met eene huerkoets naer de Kempen te ryden.",[],False
"Hogerbeets, R.",[],False
Hij wilde naar Spanje gaan.,[],False
"► Haus-mittel, Huis-genees-middel, (Huis-artzeny) v. haus-artzney.",[],False
"En als ware dit alles nog niet genoeg geweest, was er, aan de overzijde des vijvers, door de heuvelen een verschiet vrijgelaten, dat iedere denk-, iedere droombare afwisseling aanbood, en waarin ik der verbeelding mijner lezers vrij spel late, overtuigd dat zij de mijne beschamen zal.",[],False
"Konink van Groot Brittanie, en Prins van Orangie, &c. Overleden den 19 Maart 1702.",[],False
Ook blijkt niet voldoende de identiteit van dit oele met olle.,[],False
"Intusschen deed de wijze van verspreiding der cholera eene zonderlinge afwijking in den loop der besmetting waarnemen, welke in geenen deele niet diegene overeenkwam, waaraan de bekende besmettelijke ziekten gewoonlijk herkend worden; want men zag schijnbaar op het onverwachtst, in streken, waar zelfs nog geene voorloopige kenteekenen bespeurd werden, welke de nadering der ziekte als het ware verrieden, baar plotseling uitbreken, sommige gemeenten slechts ter loops aandoen en in bevolkte, doch meestal lage en vochtige, of aan rivieren gelegene steden, haren zetel vestigen.",[],False
"Aen alle zy u helpen seer, Sijn Bruydt verlaten nimmermeer.",[],False
"4o.) en der hertogen en hertoginnen van Douai (Douai, 1638.",[],False
"Daer Liefde staet gheplant, bloeyt d'aengenaeme Vrede.",[],False
"‘Voor u, broeder, is de weg, die tot de deugd leidt, niet afgesloten: de bermhartige God verwerpt geenen zondaer, als hy met een rouwmoedig en berouwvol hart tot hem gaet!",[],False
Zeg mij die.,[],False
"geschiedenis is neêrgekrabbeld, en dat overigens niets belangrijks heeft, komt hij vervolgens tot eene korte en ‘opmerkelijke’ (tyd.) beschouwing van Nederlands verzet tegen Spanje; en waarlijk wèl was het van den Hoogleeraar, die zelf, als men zich uit zijne aanteekeningen op het VIIe Deel dezer ‘Geschiedenis’ herinneren zal, zoo wakker de rechtmatigheid van den opstand, het recht op een zelfstandig bestaan, in korte en bondige taal betoogd heeft, - wel was het van hem te wachten, dat hij deze ‘papiserende sophismata, geheel voor rekening van bilderdijk’ laten zou, en ‘het schiften en weêrleggen er van aan den verstandigen Lezer’ overliet; want zeker geen Over-bergsche Tijd-genoot, die ooit in klaarder woorden on-Nederlandscher stellingen heeft zoeken te verdedigen dan de verbijsterde dichter bij dezen scheeven blik op onzen strijd tegen Spanje.",[],False
"nou, dan is 't alles zeven,’ zeide de boer, zijnen reisgenoot op den schouder kloppende: ‘maôr wat pots honderd tausent slapferment is dat?",[],False
"Een Rentenier, in 't fix ontfangen van zyn renten.",[],False
"Want (veel) quaden, tot zonder ghetal toe, Hebben my (rondom) om-gheven: Mijne ongherechtigheden Hebben my aen-ghegrepen, dat ick niet (Die) en hebbe konnen zien: Zy zijn menighvuldigher Dan de hairen mijns hoofts.",[],False
"Uit het aangevoerde omtrent de arbeidersbeweging in Frankrijk blijkt onder anderen, dat de productive associatie reden van bestaan heeft.",[],False
"18 Ick sagh dat de boose met zijn gesellen Seer was gevreest, ick sagh hem hoogh opgaen, Als een Laurier vol tacken niet om tellen.","[[97, 104, 'plants']]",False
Na twaelf jaer: Maria mist haer Kind; Tot datse hem weer in den Tempel vind.,[],False
"Hij zou binnenkort eens duidelijk uiteenzetten, dat hij van die verwarring niet gediend was.",[],False
"- Het is de oude Barnabas, die reeds in dien tijd portier was, welke den knaap daar op een morgen vond liggen, en ook wilde dat de vondeling zijn kloosternaam zou dragen.",[],False
"Het best zou men het stelsel van Nicolaas I het Slavische caesaropapisme kunnen noemen; zijn streven was om binnen het rijk een Grieksch-orthodoxe propaganda te organiseeren en alle afwijkende elementen meer en meer in de staatskerk op te lossen; verder moesten alle buiten Rusland zich bevindende verstrooide deelen van de Russische Kerk aan het Russische opperhoofd, d.i. aan den Czaar verbonden worden.",[],False
"Ook in Italië en Spanje poogde de richting van het anarchisme, zooals Bakounin die had voorgesteld, zich te vestigenWij gebruiken hier gegevens uit ‘L'Alliance de la Démocratie socialiste et l'Association Internationale des Travailleurs.",[],False
"Doch hij wenschte niet in eens tot die afschaffing te komen, slechts langzamerhand ‘en met niet al te kleine stappen’.",[],False
"Schoon de Franschen, heden ten dage, het den Italiaa-nen afwinnen in het uitvinden van grillige cieraaden, schynen de Italiaanen voorheen des niet min beroemd geweest te zyn.",[],False
"Gentillot, majoor van een regiment Franschen, was, op bevel van den Prins, met 50 man, in den nacht van 29 July, van Utrecht vertrokken, ten einde zich in den morgen voor Amsterdam te bevinden, de Re-gulierspoort te bezetten, en de verwachte troepen binnen te laten.",[],False
En hoe was nu de loop en afloop van den windhandel in deze gewesten?,[],False
"Heer, Barmhertigh en ghetrouwe, Die u gheboden houwen, Ghehoorsaem nae u leer.",[],False
"Niemand zijner onwaardige ambtgenooten immers waagde het, met hem in een' redetwist te treden, hoe hij ook daarop aandrong, en hen hoofd voor hoofd hiertoe uitdaagde; zoo zeer waren zij overtuigd van zijne bekwaamheid, en van hunne eigene nietigheid.",[],False
- De ‘Temple des Augustins’ wordt op bl. 33 genoemd.,[],False
Waarom moge ik myn gehoor niet laaten streelen door de toonen eenes spreekers?,[],False
Hij moet mij een schrijven overbrengen van de Koningin.,[],False
"Een notabel, ‘32 verzen op het thema: men moet werken terwijl het dag is.’ Van den spieghel, ‘gelijkenis.’ Van den verrisenis, ‘bespiegeling over Jezus' opstanding.’ Van ses articulen der werlt.",[],False
"Ik haastte mij naar de woning eens vriends, die nog lang na middernacht, zijn ongelukkigen vriend zat te wachten.",[],False
"Zij weten, dat het hier geldt 't ‘ontzettend treurspel in 't paradijs der onschuld, voor het oog des hemels, aan den rand des afgronds afgespeeld.",[],False
"Den Engel Godes die haest verbreyt Den Herders in't velt met desen bescheyt, V is geboren een Koninck groot Die alle volck helpen sal uyt den noot.",[],False
Verblijfplaats: KB 75 C 51,[],False
[Loo (Johannes van)],[],False
"Over het door den man voorgeslagen menu sprekende, zegt de vrouw:",[],False
"'Me zyn wy nie geweune van hier, âzoo te spelen!’",[],False
De landrente brengt als be lasting het meeste op.,[],False
Hierdoor was in de gemelde buis eene dubbele scheur ontstaan.,[],False
"Hoe komt dat aanschyn, glad voorheen, Zo mager nu, en ingezonken?",[],False
"Zeventien hondert jaer, En dan nog vier hier naer, Augusti vier en twintig dagen, Wanneer de Morgen root: Eerst quam op Auroraes wagen, Sagme de Franse Vloot.",[],False
Keyzers-water.,[],False
Laat ik 't u met een beeld ophelderen.,[],False
"Men had hier zoo vast op niets dan overwinningen gerekend; die duizende families, welke zoons, en broers, enz. hebben zien vertrekken, waren zóó overtuigd van de zegepraal dat zij er naauwelijks aan dachten dat zij hunne bloedverwanten mogelijk nooit weer zouden zien, of misschien verminkt en ongelukkig voor geheel hun leven.",[],False
Eduard achtte niet raadzaam met den lijder in een lang gesprek te treden; rust was noodig.,[],False
visikoff.,"[[0, 8, 'animals']]",False
L.D.S.P. De Rijn heeft weleer door Katwijk in zee gestroomd.,[],False
Spanje verborg zijne blijdschap daar over zoo min als de Regeering die Engeland thands beheerschte.,[],False
Het No.,[],False
"In de toepassing worden verscheidene dagelijksche verschijnselen verklaard: het kromtrekken van hout; het korten der touwen door de vochtigheid, en het geval met de molenroede; het hooren van een onverwachten slag; de fijne lucht der honden, enz. III.","[[234, 240, 'animals']]",False
"14 Dit bedenckende, sullen zijn bekeert De volcken, end’ van hem wert ghy ge-eert, End’ gedient oock met knyen gebogen, Voor uwen oogen.","[[105, 110, 'animals']]",False
; het slagtoffer werd op dezen brandstapel aan de keten gelegd.,[],False
Zevende tooneel.,[],False
Als van weigerende lippen Hollands Graaf geprezen werd.,[],False
"Wat schriften, druipende van walgend slijk en bloed!",[],False
"Thans zou ik gelegenheid hebben hem dit te vergelden, daar ik tot eenige middelen geraakt ben. Mijn broeder is oud, arm, ziek en gevangen.",[],False
"Wijsgeerige en geschiedkundige beschouwingen over de verschillende godsdienststelsels, die thans nog bestaan en vroeger in de oudheid bestaan hebben, treft men hier niet aan, en een wetenschappelijk beschouwer, van de verschillende vormen, die de godsdienstige denkbeelden bij het menschdom, in de zich opvolgende tijdperken van hunne ontwikkeling, aangenomen hebben, zal dit boek onvoldaan uit de handen leggen.",[],False
"De Waalsche of Fransche Hervormden zijn een tak dezer kerk: in de meeste groote steden vindt men er gemeenten van, waarbij de dienst in het Fransch wordt verrigt.",[],False
"Om niet uitvoerig te worden zullen we slechts wijzen op het laatste berigt, in het Batav.",[],False
"'k Vlieg, als het lydlyk staal, dien zeilsteen te gemoet, Die met meer kracht my zyn nabyheid voelen doet.",[],False
"Pleegvader Bol bracht den brief voor Hoogenberg zelf naar het postkantoor, en stapte toen traag en treurig voort door het veld, naar de villa van den graaf van Eylar.",[],False
"- Van der Palm getuigt van Cicero dat men geen woord uit zyne schriften zou kunnen wegnemen om er een juister, een beter in de plaets te stellen; welnu, dit gezegde is ook volkomen op den grooten Nederlandschen Redenaer toepasselyk.",[],False
"59, eertijds 60, der Grondwet).",[],False
"Let nu echter wel op - zegt George - dat het de arbeid is die kapitaal gebruikt, en niet omgekeerd, en voorts dat kapitaal geen vaste hoeveelheid is, maar te allen tijde vermeerdert of vermindert.",[],False
"De leus van den vrijen handel blijkt hier een masker voor praktijken, die juist aan den Staat veroorloven in de nationale welvaart geweldig in te grijpen, en het groote volksbelang van handel en scheepvaart met krachtige hand te leiden.",[],False
"'s Gravensteen, het oud grafelijk dwangslot, waar men Cosmo Pescarengis en de andere eedgenooten, die men had kunnen mach-tig worden, gevangenhield, was sinds den tijd van Philippus van Bourgondië, het groote, algemeene gevangenhuis van gansch Rijnland, en zoowel kleine vergrijpen tegen de ordonnanciën van Baljuw en Schout, als crimineele en politieke misdaden, of ook slechts de verdenking van een en ander voerden heen naar dezen kerker.",[],False
"Voort, haal Hypsipyle, de tyd lyd geen vertoeven.",[],False
"Dit deed het vreedzaem gedeelte der Vlamingen met benaeuwdheid en met spyt zyne klimmende magt aenschouwen, maer het was nu al te gevaerlyk geworden die spyt uit te drukken.",[],False
"Eenige andere sonderlinge waerneemingen aen de Crocodillen, 652.","[[47, 58, 'animals']]",False
"Een Euangelie, hetwelk genade en zaligheid, door eenen, van God verordenden en geschonkenen, Verlosser allen boetvaardigen, die in Hem gelooven, aankondigt!",[],False
"De gothische tempels, waer Walhalla's aen den Alvader der Kristenen opgericht, zyn de onfeilbare merkteekens van de verhevenheid der gevoelens hunner stichters.",[],False
"O Heer, sent toch uw' herders weer, In alle palen, Om weer te halen: Die schaepkens breet en veer, Die nu gaen dwalen: Want ghy en wilt toch niet, Dat yemant int verdriet, Kom, of in qualen.","[[73, 83, 'animals']]",False
Nassau's gebied is geeindigd.,[],False
"De Recensent van dit Werkjen herinnert zich voor etlyke jaaren de geschiedenis gelezen te hebben van eenen hen-drik stilling, geduurende deszelfs opvoeding en vroege jeugd.",[],False
- Verkoopt Domburg.,[],False
"Als zijn naam in de brieven, verstrekt ten behoeve dezer levensschets door wie anders zijn georganiseerd, minder dikwijls voorkwam, hem zou zelfs de gansche vermelding zijn gespaard.",[],False
"Terwijl de hoogere burgerschool hare meeste discipels volleerd aflevert aan de Maatschappij, is het gymnasium de verzamelplaats van hen, die nog beginnen moeten te studéren; dáár is kennis hoofdzaak, hier opvoeding tot zelfstandig academieleven.",[],False
[J.A. Kulmus] KULMUS (J.A.) vervaardigde:,[],False
"Hoe eerbiedig ik u, gy, die u hebt weeten te verheffen boven zwakheden, die men u had aangeleerd!",[],False
"Haare slinker borst hielden zy onbedekt; maar de rechter borst, die afgezengt was, om den boog gemakkelyker te spannen en de schichten te werpen, was, even als de rest van 't ligchaam, bedekt: doch de zoom van haar kleed, 'tgeen zy met een knoop toeknoopten, strekte zich niet boven de kniën.",[],False
"[Levensbericht van Samuël Joannes van de Wijnpersse] Eindelijk verloor de Maatschappij, op den 22sten der meergenoemde maand November, nog een derde geacht Medelid, door het overlijden van den drie-en-tachtigjarigen grijsaard, Samuël Joannes van de Wijnpersse, die sedert het jaar 1807 aan dezelve verbonden was.",[],False
"Tevens schijnt het, dat de Landvoogd van tijd tot tijd bezoeken aflegt bij zijn logés.",[],False
"Toen hij te Leiden teruggekeerd was, begreep zijn vader dat hij te veel talent had om het niet noch verder te brengen en besteedde hem te Haarlem bij Esajas van den Velde, bij wien hij een jaar bleef.",[],False
Amst.,[],False
"Nu traden zij het bosch uit, en zagen verre in het verschiet de grafhoogte over het veld lichten.",[],False
En zy vatte den kraeiwagen op en snelde naer de hoeve toe.,[],False
"In uwe dagelyksche zonden, die gy doet, waer op koomt het uit?",[],False
Wáárom schuift ze wolkgordijnen Als een sluier zwart en dicht Thans de zon voor 't aangezicht?,[],False
"Te Rotterdam, by Cornel en van Baalen, 1804.",[],False
Wien dan?,[],False
"Gout is, &c. Wat is dat root gewant Dat purper wert genant, Van Slecken wt dat meyr Komt alle purper her.","[[64, 71, 'animals']]",False
"‘Dat hy te jagen tracht zal Karel noyt gehengen, Hy is op loosheydt uyt.",[],False
Divisie Ben.,[],False
"Dit gebeurde te Granson, in Zwitserland, van waer hy voor de Zwitsers en Zwaven tot in Bourgondien moest vlugten, wel zeven mylen verre.",[],False
"En lang nog houdt de dappre wacht De stad van Spanjaards schoon; Totdat hun tallooze overmagt Den zwakken post verdringt, verkracht, Bij razend vreugdbetoon.",[],False
"Het plundren staat u vrij, 't is al uw eigendom!",[],False
"Door Michigan, Indiana en een deel van Illinois, dwars door appel-boomgaarden, maïs-velden, waar de gele, verwelkte stoppels nog voor den wind bogen, langs nieuw aangeplante bosschen, langs velden omheind met ruwe houten staketsels, die een reeks driehoeken vormden, een paar keer over een smalle rivier, en ten laatste over het prairie-land, aan den oever van 't meer Michigan, snelde de trein glad en zonder schokken voorwaarts.","[[60, 77, 'plants'], [79, 90, 'plants'], [156, 182, 'plants']]",False
door haren ouderdom: 2.,[],False
scâne gevonden wordt.,[],False
"Dat eigenaardige wordt tegenwoordig wel eens te zeer over het hoofd gezien, terwijl men de verschillende uitingen van het leven uit dezelfde grondwetten poogt te verklaren.",[],False
van 1821.,[],False
"Daardoor echter wordt de lezer alleen bekend met de uitwendige omstandigheden van de ten tooneele gevoerde personen, terwijl juist in de teekening van 't geen in hun binnenste omgaat, de groote verdienste dezer schrijfster gelegen is.",[],False
"Ik heb de eer met de meeste achting te zyn Uw dienstvaardige Medeburger o.c. eickma, Direct en 1 Sect.",[],False
"Le jeune prince de Frise, agé de vingt ans, ne quitta pas le prince d'Orange; le Stadhouder en avait alors vingt-quatre: à cet age, avec peu d'experience, n'ayant point encore vu de grande bataille, il ne fut point étonné de l'idée de résister au Prince de Condé, déja victorieux.’ In de jaarboeken van onzen wapenroem, in het verhaal van de grootsche feiten der Nassausche helden, moet de slag bij Séneffe eene uitstekende plaats beslaan en naast Nieuwpoort prijken; Willem III is een waardige telg van Maurits geweest, en heeft den veldheersroem zijns voorzaats geëvenaard.",[],False
"Wat zich bredero veroorlooft, zijn aanvallen op de oude, verdrevene, onderdrukte Godsdienst.",[],False
De plaats Spr.,[],False
Veertien pond sterling zal hij per maand ontvangen en daarvoor schrijven ‘The Pickwick Papers’.,[],False
Vooral onze jongere schrijvers schijnen doorgaans liever in gebonden dan in ongebonden stijl hun debuut in de letterwereld te doen.,[],False
"Dat wij alzoo - dank aan de door Noord en Zuid zoo broederlijk verleende medewerking - reeds ons bescheiden aandeel tot bevordering der nederlandsche literatuur hebben bijgebracht, daarvan kan wellicht een blik op de Inhoudstafel onzer twee eerste jaargangen overtuigen.",[],False
"konde ik hem doen gelooven dat ik, om slechts aan eene ijdele nieuwsgierigheid te voldoen, gewaagd had geheel alleen zijne wouden te doorkruisen en dat midden door eene wildernis waar nog nooit een menschelijke voetstap was ingedrukt geweest?",[],False
"Eerst in 1249 (1250 n.s.) behaegde het aen hertog Hendrik III, het verbod op te heffen en oorlof te geven om op het Fossatum te timmeren, op voorwaerde dat de eigenaers voor elk huis eenen cyns zouden betalen aen het domein en eenen anderen aen het Kapittel.",[],False
Bij voorbaat mijn dank daarvoor.,[],False
"vragt, heeft verscheide beteekenis, en voor eerst beteekend het een last, die in een schip, of op een waagen werd gelaaden: soo seid men, dat is een goed vragje: goede vragt bedingen, of maaken: van een vaartuig is ontleend het volgende: gaa uit mijn schuit, je bederft mijn vragt: het welk oneigendlijk beteekend, ik wil met uuw niet te doen hebben: vragt beteekend ook het loon, dat men voor de vragt, en het gerief van vaaren, of rijen, betaald: schuitvragt noemen de Latijnisten naulum: waagenvragt, met een gemeender woord vectura: wat scheeld het mij, het kost mij maar de waagenvragt, of huur!",[],False
"Ginds leed men armoede onder elkaêr en bleef er zijn goed humeur zoo wel als zijn goeden naam bij behouden; men verdiende den kost zoo goed en zoo kwaad als het mogelijk was en men beleed gul weg dat men vier of vijf shilling had verdiend met het een of ander bedrijf, waarover men zelf het eerst lachte, en neen verteerde die vijf shillings met een luchtig hart, verzekerd dat men des anderen daags opnieuw drie of vier stuks van die engelsche munt zou kunnen veroveren.",[],False
"En ons wordt soo vertelt, Messias lanck verwacht Is komen in den nacht, Messias lanck verwacht Is komen in den nacht.",[],False
"Deeze zelfde gevolgtrekking heeft ook plaats, omtrent de afleidende Stroomen beneden Utrecht, die door de inwoonders van tyd tot tyd gegraaven zyn, naar maate de Rhyn begon te verstoppen, en toe te wellen; welke afleidingen mede nutloos",[],False
Wat scheelt'er dan aan dat gy veeltydts zo eenzinnig op eene soort alleen al uw welvaaren stelt?,[],False
"De groote Thresoriers van beyde de Staten, den Stalmeester des Conings, den grooten Tresorier des Coninghs Hof, den grooten Tresorier van ’t Hof te Littouwen, Tresorier van Pruyssen, den Procureur Generael van den Fisco: Commissaris van den Oorlogh: Capiteyn der Saintenellen, en bewaringe der frontieren van Tartarien, d’ontfangers der tollen: de meesters van de munt: de meesters der mineurs: de meesters der wateren en foresten, den grooten kamerlingh des Koninghs, en andere minder Officiers van des Konings Hof.",[],False
"Als eene schuldlooze maagd bloosde hy op het hooren van elk onzedig woord; hy sprak weinig, maar altoos aangenaam, altoos verstandig; nimmer poogde hy te schitteren door zyn verstand of vernuft, en hoorde geduldig elk het zyne inbrengen.",[],False
Maer wat is in u gevoelen het beste te zijn in dusdanige gelegentheyt voor het borgerlick leven?,[],False
"Feest-zang, wanneer op Sint Jans dag, de oude venerable meester voor zynen post bedankt, en een ander in zyne plaats verkoren is, met het antwoord van des ouden venerable meester.",[],False
Een dat men buygen kan als een ryske enz. enz. Hoe men beyde de tafels van 't scheenbeen op 't klaarste vertoonen kan.,[],False
"Ook heb ik in lang een tyd zo wel, en met zulk een smaak, als ik nu doe, niet gegeeten.",[],False
"Zijn Majesteyt zie toe, 'k ben voor haer doot beducht.",[],False
Ik gae tot die my gezonden heeft.,[],False
"De drie hier vorengemelde Haringschepen eenen geruimen tijd in zee geweest zijnde, hadden het ongeluk, eenen zeer geringen vangst mede te brengen.",[],False
"'t Is nog te vroeg in den morgen, anders zouden ze al mijne klanten wegjagen....",[],False
"De Abdie van Gemblours is zeer groot ende machtich, hebbende onder ander een vermaerde Bibliotheeck, ofte Boeck-kamer, daer veel boecken in zijn metter handt gheschreven.",[],False
- Edele weldoener!,[],False
"zeide Aart, ik zou toch wel gaarne willen, dat iets anders, dan nieuwsgierigheid u dreef.",[],False
Vervolgens geeft de Schrijver de hindernissen op tegen de aanneming des Christendoms vooral onder die heidenen die wijsgeerig dachten.,[],False
"Aranda was radeloos; men moet het bij Baumgarten nalezen, hoe hij zich in allerlei bogten wrong om het vreeselijke dilemma te ontspringen.",[],False
"Ik sta verwondert, én verbaast om déze réden.",[],False
"'t Geen ik reeds over de eenvouwigheid gezegd hebbe, zet ook dit genoegzaam in 't licht.",[],False
"Ende blijft hy des derden daghes dair nae binnen Bruessele, soe sal hijs sijn op eene bedevard tot Sente Jacobs in Galyssien te doene, ende gheven dair toe hondert mottoene; de tweedeele den heere ende tderdendeel der stad, sonder verlaet.",[],False
"8o., welke hoewel geene meesterstukken van welsprekend-heid zijnde, echter van 's mans gezonde uitlegkunde, geleerdheid en helder oordeel voordeelig getuigen.",[],False
Nog nooit had de patroon zich om de talrijkheid van zijn gezin bekommerd; nog nooit had deze bij de toeneming zijner zorgen eenig teeken van belangstelling gegeven; nimmer nog was hem gevraagd welke vooruitzichten en plannen hij met zijne kinderen had.,[],False
't Is niet dat aardsche Lichaam 't welk zich tegenwoordig in den Hemel en aan Gods rechterhand bevindt.,[],False
‘Mais quand vous avez fait ce charmant quoiqu'on die’.... wist gij toen wel hoe veel geest daarin stak?,"[[1, 5, 'plants']]",False
Werkelijk was hij een ijverig lid van meer dan ééne Protestantsche maatschappij.,[],False
Ik hebbe u sedert eenige dagen niet geschree-ven in de hoop van u dit te mogen melden.,[],False
"Maar bladzij zes getuigt ervan Dat hij bijwijlen knoeien kan: daar rijmt e, i, op ij; Hij is wat wild!",[],False
"Het is wel goed, dat er eens opzettelijk aan een van die Heeren, die met al te dartele hand in de literatuur van andere volken rondtasten, wordt duidelijk gemaakt, dat dit toch eigenlijk eene ongeoorloofde wijze van handelen is.",[],False
"25, 6 Hy sal v teghen comen Al inder middernacht Als eenen Bruydegom vrome Hierom weest inde wacht Ende laet v lampen branden Dat ghy niet en coemt tot schanden So en wort ghy niet veracht.",[],False
"Ick bidde v, o lieuen Heere, door alle de pij-nen, die ghy aen het cruyce gheleden hebt, door de seuen Heylighe woorden, die ghy aen het selue ghesproken hebt, door het precieus bloedt dat ghy uytghestort hebt, ende bittere doodt, die ghy aen het cruyce ghesmaeckt hebt, oock door de troostelicke wonde van uwe Heylighe sijde: wilt my arm sondich mensch mijne sonden vergheuen, van alle vlecken suyueren, ende met uwen gheest opheffen: om te vlieghen met de begheerte tot de gaten des steenrots, uyt de welcke ick ghesneden ben, tot de deure van de arcke des peys daer ick uyt ghekomen ben: op dat ick ingaende rusten mach by dat lieflick herte mijns Salichmakers.",[],False
De reizigers stegen uit en werden er aan herinnerd dat zij op pauselijk grondgebied waren.,[],False
"De Iuffrouw haer ontkleeden; Was den bloed in nood,",[],False
Wat 's een pelsser sonder vellen?,[],False
"Vertaald uit het Hoogduitsch, naar de vierde verbeterde Uitgaaf.",[],False
geluiden door het stemorgaan in verband vooral met het mondkanaal voortgebracht’.,[],False
In Duitschland hebben de oorspronkelijke banken slechts kort bestaan en in Frankrijk zijn zij door den stroom der revolutie medegesleept.,[],False
"Volgens de gematigdste rekening, was hij toen 112 jaren oud, tenger, en niet lang van postuur.",[],False
"Hoe kan men Gods zeegen verwachten, daar zulke gruwelen onder ons gevonden worden.",[],False
"yverigh sal ick dan dit Jaer beginnen, En dienen Godt met lust.",[],False
"Trouwens hij mag in dit geval bij schier allen stilstaan, want de boekenkramen in de stations bevatten weinig anders dan de verheerlijking van 'tgeen een eerlijk gemoed doet huiveren.",[],False
"De levende ratel-, koper- en goudslangen zijn ook merkwaardig, even als de Wilden en Indianen, welke levensgrootte in hunne bijzondere kleeding afgebeeld zijn.","[[11, 17, 'animals'], [19, 25, 'animals'], [29, 40, 'animals']]",False
Begrafenis van een russisch oorlogs Correspondent te Mrsol 13,[],False
"‘Sermoon’ van 6 Jan. 1568; eene ‘predikatie’ die het nog verre in gemeenheid wint van de vroeger afgeschrevene, van 15 Dec.",[],False
"Men merk te een Melaatse als een Mensch aan die tegen de Zon gezondigt had, overzulks verbood men hem alle gemeenschap met gezonde Persoonen.",[],False
"Of brengen eens Bregje met Jillis in 't spel, Of Lotery leeven, (verstaaje me wel;) Of anders den Vaarensgezel.",[],False
"Geheel alleen en schuchter als een kind, dat eene groote menschendaad verricht, gaat zij te midden van het zonnige doek, aller oogen aller eerbied naar zich trekkende, als eene uitgelezene onder de menschenkinderen.",[],False
"Wees toch niet mal, maar denk er verstandig over, gelijk wij.",[],False
Wel uitkijker voor!,[],False
’ God heeft der menschheid iets geschonken; er is ‘eene gave Gods’ geweest; deze gave bestond in de verschijning van Jezus.,[],False
"Deze stelde den doodstrijd van den Heiland voor; de duisternis was reeds gedaald, alleen het gelaat van den stervende ontving een straal van licht, die uit den hemel daalde, door reijen heen van engelen, in de bovenlucht voorgesteld als juichende in het wonder der liefde, dat de menschheid verzoende met God.",[],False
