Sentence,Labels,Flagged
"In deeze afgetrokkene beschouwingen voortvaarende, en daar mede verscheide jaaren aanhoudende, stelde hy eene breedvoerige Verhandeling op, over de Integral Calcule, in vyf Deelen; behelzende de Leer zelve, en dier toepassinge.",[],False
Het schijnt dat langs dien kant vroeger een altaar heeft bestaan.,[],False
"Hij behoorde tot de staatsgezinde partij, doch schreef met gematigdheid en onpartijdigheid, en is vooral belangrijk omtrent de gebeurtenissen gedurende het bewind van den Graaf van Rennenberg.",[],False
"‘De Technologie of Kunst-voortbrengselleer is, beschouwd zijnde als die tak van algemeene Staats-huishoudkunde, welke de ondervindelijke en wetenschappelijke kennis van kunsten, fabrijken, manusakturen en handwerken bevat, voor iedereen van zeer veel belang, omdat zij zich niet alleen bepaalt bij de beschouwing, maar ook bij de beoefening.",[],False
"komt hier een vrouw met een kind van, een allerziekelijkste soort van complexie (de moeder zag er zelve niet beter uit) en die vrouw zwoer dat het kind van mij was, en zij mijn vrouw, en dat ik haar getrouwd had op dien en dien datum en op die en die plaats, maar haar nummer was zij vergeten en natuurlijk kon ik mij haar naam niet meer herinneren.",[],False
"zij zouden zich moeten getroosten een geheel leven hun geliefkoosd ideaal vruchtloos na te lopen, of, door den schijn verblind, zich bedrogen op den bodem eensafgronds wedervinden.",[],False
"Zy waaren wel zes Iaaren, t’Zaamen Getrouwd te gaar, In Liefde onder een, Dogten op geen Geween: Zy hadden vier Kinders jong en schoon, Drie Dogters en een Zoon; Veel Rykdom wonder schoon.",[],False
Waer vindt men thans de weêrga van dusdanige instellingen?,[],False
"'k Zal hem niet meer, met edlen gang Te rug zien keeren van de Jagt - Minvane's lied treurt in den nacht, En zwijgen woont om Rijno!",[],False
"voorz. ont en maken: ik ontmaakte, heb ontmaakt.",[],False
"fordyce, reeds met zo veel lofs bekend door zynen Vriend der Jonge Juffrouwen, mogt men, uit het slot van de Voorreden des Schryvers, zich belooven, dat men meer Redenvoeringen van dien zelfden stempel te wagten hadt, indien het den Hemel behaagde hem tyd en vermogens te schenken.","[[9, 14, 'plants']]",False
Maria: Wat ongehoorde mare Omruischt mij hier omtrent!,[],False
"Dit weinige moeten wy 'er, evenwel, van zeggen.",[],False
Soo dan ô Siel druckt altijt in uwe memorie.,[],False
De 2 in de Somer; maar de heete wat later.,[],False
"’ Zyne Omschryving verdeedigt van vloten met de volgende Aanteekening: ‘De Uitleggers zyn omtrent het woord vat hier oneens, het minst behaagt my de gedagte der meeste Uitleggers, een weinig in een nieuw licht gesteld door krause, om 'er het lighaam door te verstaan; ik beken wel, dat de bedenkingen, welke men heeft tegen het gevoelen van koppen, die 'er eene egte Vrouwe door verstaat, op zichzelven in den Griekschen styl vreemd is, maar als men de woorden bezitten en eere ook hier kragt wil doen hebben, dan dunkt my zyn wy verplicht 'er toe overtegaan, om te denken, dat door de vrye keuze des Mans de Vrouw dus oneigen wordt genaamd.",[],False
"d'Outrein (Joh.) de Tabernakel van Moses in zynen oorsprong, Bouwkunde enz. beschouwt.",[],False
"§9 Sla op mijn ellenden d'oogen; Zie mijn moeite, mijn verdriet; Neem mijn zonden, uit meêdoogen, Gunstig weg, gedenk die niet.",[],False
"Gevoelig voor hunne goedheid, doet het mij leed, of liever ben ik zeer blijde, dat zij zich zonder reden over mij bekommeren.",[],False
12 De Voldoeninge Christi.65 Op de 13 Morgen.,[],False
"De Vesting of het Stedeken Jaik, aen de Riviere Jaik gelegen, wierd de eerste mael door Stenko Razin aldus ingenomen.",[],False
"Ware George niet zoodanig jaloersch, ik zou somtijds nog wat met hem praten; hij is zoo verstandig.",[],False
Waaraan mag die vertraging zijn toe te schrijven?,[],False
"Hoewel de zon helder aan den hemel straalt, is het in de naauwe bazaarstraat slechts half dag.",[],False
De Tweelingzeeën.,[],False
"Wy moeten vinden hoe veel de twee hanghendensgronden D B, D C doen, metgaders de hanghende A D. Twerck.",[],False
"onversicht, voor onvoorzigtige daad, voor.",[],False
"- Wat moet hy gelukkig zyn de man, die u al zyne gedachten, verlangens en gevoelens mag zeggen en verzekerd kan zyn dat gy er deel in neemt, - ging de schout voort; - en die man is een die nooit zal kunnen gevoelen wat uw hart bevat; die nooit de hoedanigheden uwer schoone ziel zal kunnen waerderen; want zyne kruipende geboorte laet het hem niet toe.",[],False
"De man verbleekte... zijne oogen vestigden zich starend op het woord, dat op de kolom der opmerkingen over den naam van Dalemans was aengeteekend....",[],False
"Het Egoisme heeft vaderland, staatige pligten, en vriendschap, al haar crediet doen verliezen: onverschillig of men zig bij de belijders van jesus, of van confusius, van mahomet of mozes voege - er moet nog een partij oude stijfkoppen ten grave zijn, dan zullen er nog wel vaster, wel ouder paalen verzet worden: help toezien; het zal zo gebeuren; dan zal al het abracadabra verdwijnen, en wij zullen allen vrij zijn.",[],False
"’ Doch ik heb mij misschien met deze algemeene bedenkingen reeds te lang bezig gehouden: ik moet overgaan tot dat gedeelte van uwen brief, waar in gij het onderwerp, waar over gij u met mij onderhouden wildet, nader bepaalt.",[],False
"Neen, vryheid buiten God is dolle driftontbinding; Verlichting buiten God, gemoed- en geestverblinding.",[],False
"- Maar nogmaals zeg ik, ik begrijp er niets van.",[],False
"Op de straatsteenen is het wagenspoor nog zigtbaar, en de steenen op den rand der putten vertoonen nog de blijken der koorden, die hen van lieverlede hebben uitgehold.",[],False
Het leven eens commensaals begon hem vooral in den laatsten tijd zeer te verdrieten.,[],False
"Het Fort St. George, of Madras, ryst, gelyk ik reeds in 't begin heb aangemerkt, aan den Zeekant op, en wordt door de beste Vestingbouwkundigen aangemerkt als eene Plaats van eene verbaazende sterkte.",[],False
"lagers, als ter sluiting door den Weleerw.",[],False
"kan hij niet in zijn stand leven, laat staan erin trouwen en toch wil men dat trouwen bevorderen, om meerdere stabiliteit te verkrijgen.",[],False
"De ondervinding heeft geleerd, dat dezelve veel minder genoten wor-den op de toppen der Alpen, of op de hoogste bewoonde plaatsen, dan in de lage valleijen; en Zwitserland, hetwelk onwedersprekelijk het hoogste gewest van het oude vaste land is, heeft veel minder voorbeelden opgeleverd van zeer hoogen ouderdom dan Schotland.",[],False
"- en de rampzalige zich losscheurend uit een aantal geliefde handen, springt ter zijde en verdwijnt in het kreupelhout.",[],False
"Te meer hinderde zulks, daar bij het begin dier zelfde maat, waar de triller in voorkomt, de harmonie in mineur is, en geene verandering ondergaat, waardoor het majeur vroeger kennelijk wordt.",[],False
"Hij volgt den Heer arnold naar de hoofdstad, draagt eigenhandig over de straat het kleine pakje, dat zijne geringe bagaadje bevat, wordt door zijne aanstaande tooneelmakkers met schimpgelach ontvangen, en hoort, hoe zij hem arnold's blaauwtje noe-men; eindelijk treedt hij op, in de rol van den Jood Shylock, doet geheel het parterre, dat ademloos naar hem luistert, rillen en sidderen, wischt voor een oogenblik de herinnering van den grooten kemble uit, openbaart aan zijne verbaasde toehoorders een deel der genie van shakespeare, dat men niet kende, en behaalt eene zoo onverwachte, zoo schitterende zegepraal, dat de tooneeldirecteurs het eerst aangegane contrakt verscheuren, hem verzoeken eene gratificatie van vijftig guinjes te willen aannemen, en hem de plaats van eersten akteur aanbieden.",[],False
"Deez' kring, deez' School verlaten wij Voor grooter kring en maatschappij, Vaarwel, ô Zustrenschaar!",[],False
Het was eene aangename ure.,[],False
"- Ja, maer dit woord zult gy niet uitspreken, dien uitleg zult gy niet geven!",[],False
"Hier zie ik des al weder uit, hoe wél jesus die lieden kende, tot wier troost en onderrigting hij ook voornamelijk onder ons verscheenen is.",[],False
"Stelt u eens voor, dat ook ik in staat zou zijn hun kleine leden te krommen, hun jong bloed te slurpen, dat ik zwelgen zou in de verdielijking der vrouwen, of mij wilde mesten met het zwoegen van den werkman’ (- kreten: ‘neen nooit!’ en gewuif met hoeden en zakdoeken.",[],False
"als het u in de hofwereld niet bevalt 't geen mij juist niet verwondert, sta mij dan toe voor u een ander verschiet te openen, u als in een nieuwe wereld in te leiden, waar alle genietingen des levens u wachten, waar men geene vooroordeelen heeft, waar de étiquette en de stijve vormen gebannen zijn, en er alleen naar gevraagd wordt van het leven te nemen wat het geven kan.",[],False
"Bij onze verdere omwandeling door de uitgestrekte kloostergebouwen, die twee door de kerk gescheiden binnenplaatsen insluiten en een reusachtig vierkant vormen, vinden wij lange, breede corridors, waarop talrijke ruime zalen uitkomen.",[],False
"Dat kind, Anna genaamd, van jongs af godsdienstig opgevoed, van wier eigene ouders wij niets te weten komen wat zou kunnen doen vermoeden dat bijzondere zedeloosheid van hen op haar zou zijn overgeërfd, groeit op tot erger dan een coquette, en geeft zich over aan den jongeling, met wien zij als een zuster van kindsbeen af heeft omgegaan; niet uit hartstocht, schijnt het, maar uit berekenende sluwheid, om hem tot een huwelijk met haar te noodzaken en zoo door hem tot hoogeren rang in de maatschappij te worden verheven.",[],False
A. Wie zy zyn welke men kan aanzien voor Hoofden en Stigters des Mystykdoms.,[],False
Loont het de moeite?,[],False
"Hij heeft ons in de Elektra en de Antigone de zuster, in de Oedipus, (een tragedie waarbij ik niet kon stilstaan), de dochter, in de Ajax de echtgenoote geteekend, en ons telkens, al moest het ook zeer bepaald uit het grieksche standpunt bezien worden, de ideale ofschoon altijd innerlijk ware type van de zuster, van de dochter, van de vrouw te aanschouwen gegeven.",[],False
"Bij den aanvang der zitting van de Regtbank op 30 Augustus 1861, toen Luzac in de vorige nacht na langdurige sukkeling was bezweken, en de mare er van in den vroegen morgen was bekend gemaakt, hield het oudste lid Mr. J. van Outeren, eene korte lofrede op hem, een zijner behuwdbroeders, P.H. Tromp uit Rotterdam, deed zulks weinige dagen later bij zijne ter aarde bestelling in Katwijks duin.",[],False
"De voor St. Andries achtergeblevene Bark, St. Eustacius genaamd, kwam den 11den May voor de Dageraat mede ten Anker, met de overige Manschappen: van de Neger-Ronde, die langs de Rivier afgezonden was geweest, vernam men, dat de Rebellen aldaar met verscheidene Corjaaren lagen; zy hadden ook eenige Vuuren in 't Bosch gezien, als mede sterk hooren kappen, 't geen vermoeden gaf dat de Negers Paden maakten, om, langsdezelven, ons Volk aan te tasten.",[],False
"Cassel (Erfachtig hoog justicier van), III, 220, 222.",[],False
"’ Gedurende die verschrikkelijke omwentelingen roept een verdoemde, ‘Hoe laat is het?",[],False
"Och zoo is mijn gift te kleyn, Want zy moet, gewislijk, wijcken, voor u aardich Kon ick dit gebreck nu hel'pen, Met een wel beploecht gedicht?",[],False
"van 't eerste Boeck, naeuwelijcx van thien een, de gemeene man bekent, ende 't ander voor niemant anders, als voor ervare Musicijns dienstich en zijn; soo ist, dat menichfuldicheyt van Christene Catolijcke niet op en houden te klagen, ende bedroeft te blijven, dat sy om haer onwetentheyts wille voorschreven, de vruchten van dese, naer will' en wensch niet plucken en kunnen.",[],False
"heiden: een heiden bezem, anders ook heibezem.",[],False
met dit nieuwerwetsche Lezenaar.,[],False
Bij hen is elke dag in zijne bezigheden en zorgen genoegzaam den anderen gelijk.,[],False
"Gods Zegen daal dan neer, op deeze onze Landen, Laat uwe Vaderzorg, in ons gemoed ontbranden, Schenk, groote God!",[],False
Wat leven eindigd hier in sterven?,[],False
Van de vrome feyten van Arngrim ende Arnarod.,[],False
"Hij was zeer vol; de koorts duurde van het begin der ziekte onafgebroken voort tot den derden dag na de uitbotting, nam toen een paar dagen wat af, tot dat eene hevige etterkoorts met een sterk bezinksel in de urin zich openbaarde.",[],False
Dit is de handel van den Heer!,[],False
Haar te zien en in hare armen te vliegen was het werk van één oogenblik.,[],False
"want het Schip dat hun Passeerde was het onmogelyk om deeze in noodliggende Zielen hulp toe te brengen, intusschen begon het 'er hoe langer hoe naarder uit te zien, alzo het Schip al volder en volder met Waater wierd, zo dat het Waater des Avonds al tusschen het Dek-Stond!",[],False
"Vele leden uit het geslacht der Koyters, die in de 16e eeuw leefden, vindt men vermeld bij Feith, Register, VI.",[],False
Dat voorts HHM.,[],False
"De Schrijver in het Christelijk Maandschrift roemt zeer het schoone der vergelijking van de tranen des berouws met den Doop, en wijst ons op Valois, in zijne Aant.",[],False
"(Mij vriendelijk toelachende.) Gij hebt gelijk, Mijnheer!",[],False
Zoo is zij b.v. te trotsch om als gewone burgermenschen te trouwen.,[],False
"Ys-beeckers, of Beeckers gemaeckt van Ys, in Italien, om koude Wyn uyt de selve te mogen drincken, 349.",[],False
"De uiterlijke oorsaken hier van, zijn voorna-mentlijk spijsen die de Kinderen niet konnen verteren, welke dan komen te verrotten en te bederven, waar door veel suur en schadelyke vogten ontstaan, en dit geschied meest wanneer de Kinderen niet meer en willen suigen, en allerhande snoepereyen van suiker, appelen, peren en diergelijke snoepen.",[],False
"12,050, verdeeld tusschen 42 schryvers van fransche en vlaemsche letterwerken.",[],False
"- Het spijt mij voor hem, hervatte de kapitein, ik had anders een flesch in Rose voor hem over, omdat hij ons zoo flink vlot gemaakt heeft.",[],False
"- Met dit alles (dit erken ik met schaamte) met dit alles, leevde ik, niet genoeg overeenkomstig myne bestemming, - myn Vader wierd niet genoeg door my verheerlykt, - Christus wierd, door my, niet genoeg als Zaligmaker geëerbiedigd, - en de Heilige Geest niet genoeg, door my, als Heiligmaker erkend.",[],False
"Z. Tjerk Vrijgevochten 1, v., 239.",[],False
Zy over ons uw' Naam in kracht bevonden!,[],False
83) Nederl.,[],False
"Lairesse ondertusschen geeft er een fraai beeldje voor, maar met de physionomie van den haat en verachting gemengt, waarom ik deze Mimische koppen tot nu toe heb bewaard, ik zal het dadelijk schetsen.",[],False
Elbert ga eens zien waar zij blijven.,[],False
"daadelyk den staat der Republiek den oorlog deed verklaaren en vervolgens ook aan het duitsche Keizerryk, het welk met deezen Staat en andere Mogenheden in verbond trad.",[],False
"Ver-maeledyde gaet, gaet voedsel van 't helsch vier.",[],False
"Dat het popke van een Bye so vogtig is dat het eens soo swaar weegt als de bye selver.22 Dat de vogtigheid daar de Popkens meede veranderen, alleen door een ongevoelijke uytdamping verteert wert.","[[22, 25, 'animals'], [75, 78, 'animals']]",False
"De Barrebier moest men gaen haelen, Ian Dirksen moest 'er geprikt, De Meester moest men ten duurste betaelen, Want, want die was zelfs geschrikt.",[],False
Reeds den dag na hare aankomst te Leonberg werd katharina in het verhoor gebragt.,[],False
"TOt vreuchden wilt ontspringhen, Weest bly ghy droeue naci, En wilt nu vrolijck singhen, Met soete Jubilaci, Want nu den tijt en spaci, Dunckt my bequame zijn, Wy crijgen recreaci, Door den edelen coelen wijn.",[],False
"Wij onderwierpen ons aan ons lot, en lieten ons naar de grooten des eilands brengen.",[],False
"Eens voor al, waardste Belcour, ik acht u; gy zyt myne welmeenendste Vriendin; maar wat zou ik toch kunnen te verbergen hebben?",[],False
"Voor Groningen, dat, door Barthold Entes, belegerd werdt, vielen dagelyks schutgevaarten voor tusschen zyne vendels en de Stedelingen.",[],False
"Dat moogje nog wel zesmaal doen, Zesmaal, zesmaal, zesmaal doen.",[],False
"Die uit Karwy verdryft de winden, verteert de taaye slym; opent de verstoppingen; is goed tegens ’t kolyk, pynen voor ’t harte, en in de maag, &c. Men geeft die in als de voorgaande, ook gebruikt men ze wel uitwendig in smeeringen, &c. Die uit Cumyn verjaagt de winden, verteert de taayen slym; opent de verstoppingen; is goed tegens de pynen in de maag, buik, moeder, borst, lendenen, &c. Men gebruiktze als de voorige.",[],False
"mochte deel hebben in onse regardt mit consent van de Catholyke Coninck, sall deselve by effecte bevinden dat wy hem altyt zyn blyvende zeer oetmoedige ende geaffectioneerde dienaren:’ p. 100.",[],False
"In een Gezang op Gods Alwetendheid wordt: Uw wijsheid hoedt mij voor het kwade, als eene verbetering van: Uw alziend oog schrikt m' af van 't kwade, opgegeven; doch wie zal het er voor aannemen?",[],False
"Binnen kort steeg de vlam van een groot vuur op; ieder nam uit zijne jagerstasch brood en zijne whisky-flesch; het hert werd terstond toebereid, het vleesch in stukken gesneden en aan puntige stukken hout gebraden.","[[115, 119, 'animals']]",False
De deken haelde den schouder op.,[],False
"Van de verdienstelijke mannen, die deze groote onderneming beraamden en hielpen voorbereiden is, zoo wij meenen, geene enkele meer in leven, maar dankbaar mogen wij aan hen gedenken, die door geloof en liefde gedreven, het werk ontwierpen, dat wij voltooid mogen zien en waarvan het nageslacht de heilrijkste vruchten zal aanschouwen.",[],False
Midden in den nacht werd ik wakker door een vreeselijk geweld.,[],False
"Doch een beweeggrond, gelyk, by voorbeeld, liefde tot geld, of gevoel van pligt, is noch een Ziel, noch een Lichaam, en kan derhalven geene beweging doen aanvangen, noch, by gevolg, op zich zelven de onmidlyke en noodzaaklyke oorzaak eener handeling zyn.",[],False
"m.n.) alles behalve de Grieksche Venus geschilderd, wat ons te minder verwondert, daar wij een motto uit het Hoogelied daarboven geplaatst vinden.",[],False
"Het eerste, dat loffelijke melding verdient, is, dat de Maatschappij, na het uitverkoopen van den tweeden, besloot, den te vervaardigen derden druk, met koperen, in plaats van de spoedig versletene en ru-were houten, platen te versieren; waardoor dezelve dan nu ook boven de oude drukken zeer gunstig uitsteekt, zonder dat dit sieraad den prijs voor het algemeene gebruik te kostbaar maakt.",[],False
"Wel, ik neem het kind bij mij, Maar gij vertrekt, ik wil u nooit meer zien.",[],False
Dat ondervinden wij overigens in de natuur.,[],False
"De vleugelen der geloovige zijn by hem, het werkzaam en zaligmakend geloof, hemelsgezinde begeerten, Geestelijke bespiegelingen, kragtige gebeden en dankzeggingen, en verder alle hoofd- en andere deugden.",[],False
"Van kwaadheid wierp men alles de deur uit, waar de loerende roofvogels er heerlijk aan smulden en waarbij het grappig was te zien, hoe deze elkander aan de nog aaneengeregen worsten heen en weêr trokken.","[[60, 70, 'animals']]",False
"Kort bierna, in het laatst van genoemd of in het begin van het jaar 1680, werd Heemskerk als ambassadeur naar Madrid gezonden, waar hij onder anderen de geschillen tusschen dat hof en den keurvorst van Brandenburg bijlegde.",[],False
"Zij late zich niet afschrikken door de aanmerkingen, die wij ons veroorloofden, maar wij roepen haar tevens toe: veel en vooral niet vlugtig werken; 't snoeimes veel gebruiken; 't geschrevene telkens omwerken - beter één goed boek, dan tien middelmatige deelen.",[],False
"Hij hield zelfs staande, dat hij nu de diepte doorgrond had; dat men met koorden het doode ligchaam konde ophalen, en aan hetzelve eene christelijke begrafenis verschaffen; dat men ook besloten had zulks te beproeven.",[],False
"naar huis ging, en den geheelen weg over niets hoorde dan het bezingen van uwen lof, in bewoordingen die hij mij over verteld heeft en die waarlijk den opregten en hartelijk liefhebbenden minnaar kenschetsen.",[],False
"Zy is de voortplantingsmiddel, en goed leeren spreken is ook het byzonderste en het nuttigste, dat een kind te leeren heeft: en inderdaed, alles heeft dit tot grondbegin.",[],False
"Pijn op het water, is pijn op de wegen, langs welke hetzelve zich ontlast.",[],False
Zeg het dan liever.,[],False
De inconsequentie hunner redeneering valt gemakkelijk aan te wijzen.,[],False
"8o. B. Dutton, Gods genade verheerlijkt in eene zaligmakende bekeering tot God en Christus, en verdere bevestiging in den weg des geloofs, enz. uit het Engelsch door C. Brem, met eene voorrede en aanteekeningen van P. Rutgers.",[],False
"’ Bonaparte vermoedde dat Barras de onbeschaamdheid zoo verre dreef, om in het paleis van het Directoire zijne minnaressen woning te geven.",[],False
"Rondom het slot begon nu ook eene doornenheg te groeien, die van jaar tot jaar hooger en dichter werd, tot zij eindelijk het geheele gebouw omringde en daar boven uit groeide, zoodat er niets meer van te zien was, zelfs de weerhaantjes op het dak niet.","[[34, 44, 'plants']]",False
"voorwerpen 231, 297.",[],False
"Ten eersten, Godt dancken van alle de weldaden, die wy oyt van hem ontfanghen hebben; ende namelick dat hy ons tot dien dach toe om ons leuen te beteren, ghespaert heeft.",[],False
Een Herders liedeken.,[],False
"Had hij zoo aanstonds een schrikbarend tafereel opgehangen van zijnen rampspoed, heerlijk steekt daarbij af de voorstelling van Goddelijke redding, die onverwacht hem kan te beurt vallen.",[],False
Saltabadil geeft heimelijke teekens aan maguelonne.,[],False
"De Verkeering in Gloucester is zeer aangenaam, dat wil zeggen, zeer naar myn smaak.",[],False
Een stukje van eenen appel.,[],False
"’ ‘Ik geloof dat ik maar heen zal gaan, de wijde wereld in,’ zeide het eendje.","[[71, 77, 'animals']]",False
26 S. Katharijn.,[],False
"Maar hadde Ik ooit de minste slàg Van kwaad, in 't hert beschòren, Dat myn verstand voor kwaad aan zag, Nooit hadden my zyne ooren, Met gunste aan willen hooren.",[],False
"- Bloed-vaten door de Nieren loopende, zie Bloed vaten.",[],False
"Mijn haat, en ook mijn min zijn tevens uytgedooft.",[],False
"Sandra spreekt van het minder doelmatige, om de meerdere beheijing dan voor eene steenen waterleiding, en om het bezwaar van het ‘corrideren of inëten’ der buizen door het brakke grondwater; doch het eerste is van allen grond ontbloot, terwijl ook het tweede van geringe kracht is, dewijl het ijzer onder water weinig oxydeert, en het lood, getuige de looden zuigpijpen in de Amsterdamsche welputten, van zeer langen duur is; om niet te spreken van andere stoffen, die ook later tot dit einde zijn aangewend.",[],False
"¶ Item vp den eersten dach van Hoymaent soe quamen dye Ambassaduers weder te Ghendt van Mechelen daer si geweist hadden byden hertoghe Phelips, ende brochten met hem lieden haer appointement, twelc den heren van Ghendt te kennen ghegheuen was ende ooc alle het ghemeente vander stede ¶ Item vp den seluen tijt vinghen die vanden garnisoene vanden Damme eeneghe van den rijcsten poorters vander stede die burchmeesters gheweist hadden ende meer andere goede mannen, ter cause dat si nyet betaelt en waren van huerlider saudye, maer si waren cortelinghe ontsleghen midts dat si hem lieden paeyden.",[],False
"Hooge Schoole, te Tirnau.",[],False
"Het geeft gewis aen 't werk by duyzend sierlykheden: 'T bestrooyt met bloemtjes 't pad daer waerheydop zal treeden, Het is de schaduw-verf, waer door een kunst juweel Meer ryk en schittrend blinkt op 't spreekend dichtpanneel.",[],False
"Hij had gansch zijn leven de bijzondere en openbare zedelijkheid aangepredikt, onophoudend aan edelen en geestelijken hunne verdorvenheid verweten en van een vrij en Vlaamsch Vlaanderen gedroomd; en niet één zijner wenschen was vervuld.",[],False
"het Vatikaen besprongen, Moorddadig helgespuis in 't heilig hof gedrongen, D'apostelyken stoel gewenteld in het bloed; Den vader van zyn volk in 't midden van zyn kinderen Geperst, als in een drang van vaderbloed-verslinderen, En onder vreemde lucht om redding heengespoed!",[],False
"Ovington zegt, dat deeze Graven met die van de Europeanen niet overeenkomen, 't zy dat de ydelheit der Indianen de zelfde voldoening noch niet gevonden heeft, dan wy in de grootsheit der Gedenkstukken, of dat de gronden van hunnen Godtsdienst hen belet ons na te volgen.",[],False
"[Stekelvarken] STEKELVARKEN, stekelzwijn, z.n., o., des stekelvarkens, of van het stekelvarken; meerv.",[],True
"De belangstellende vriend lachte schamper, terwijl hij deze verzekering gaf, en knipoogde op eene leelijke en kwaadaardige manier, die Antoine zeeziek maakte.",[],False
Met het aanbreken van den dag verlieten wij ons bivouac en trokken verder.,[],False
"In de deur van het onderhuis eener groote woning op de bakkersgracht met een ouder wetsch bordes en een wat plomp doch kunstig gebeitelde kolonnade, die een balkon schraagde, draaide Kils een sleutel in 't slot en verdween.",[],False
"Amsterdam, M. Henriquez de Castro.",[],False
"8 Dat was den Paep die lest verdronck Gints in de Mossel-slagh, Die met sijn Cap te gronde sonck, En noyt quam voor den dagh; Die deed daer zijn beclagh Hoe dat haer blijschap kraeckte Dat deed mijn sulcken lach Dat ick van slaep ontwaeckte.",[],False
Tiental nagelaten leerredenen.,[],False
Wilt ons t'gheender tijdt verne'eren Tot dat Kot!,[],False
"Zij hebben wel is waar de liefde van den hemelschen Vader ondervonden, en zij weten dat zij kinderen Gods moeten zijn en genoemd worden, maar het is nog niet geopenbaard wat zij zijn zullen.",[],False
"Pitte (Jan van den), I, 129.",[],False
"Zy bezitten weinig hoogmoeds op dezelve; zoo niet het Vrouwvolk zulks stelle, in haare styfgestreeken reepen, of de slapheid der Kanten van haare zooge-noemde Uit alles wat ons voorgekomen is, meenen wy niet ongegrond, ten opzichte der Overmaazen, te kunnen vaststellen, dat zy in 't algemeen van eene gezonde en sterke gesteldheid, breed van heupen, eenigzins gedrongen, en niet bovenmaatig lang zyn.",[],False
"Oorspronkelijk lag het in het denkbeeld van de Rooy om Blanqui's ‘Histoire de l' Économie politique’ te vertalen; doch de omstandigheid, dat Blanqui, evenals bijna alle vreemdelingen, weinig over ons vaderland gezegd heeft, terwijl Nederland mannen kan aanwijzen, die eene waardige plaats innemen onder de verspreiders van verlichte denkbeelden over de staathuishoudkunde; voorts de vele leemten in Blanqui's geschrift; de onmogelijkheid om wat er ontbrak aan te vullen op dezelfde meesterlijke wijze als hij alles behandeld heeft; en eindelijk de groote bekendheid van de Fransche taal in ons vaderland, waardoor velen Blanqui's geschrift in het oorspronkelijke konden lezen: dit een en ander deed de Rooy van zijn aanvankelijk opgevat voornemen afzien.",[],False
"My overreed hebbende, dat hy, met een aandeel Galanterie en Vrygeestery, nogthans genoegzaame Eerlykheid behouden hadt, liet ik my in zyne strikken vangen.",[],False
"Gaan wij naar Cockspurstreet, waar zoo veel hooi wordt opgestapeld, dat zich de geur een half uur in den omtrek verbreidt, en van daar naar Smithfield, werwaarts elken nacht kudden vee gebragt worden en het onbegrijpelijk is, hoe iemand, van wege het blaffen der honden, het brullen der stieren, en het nog veel luider vloeken en twisten der drijvers, een enkel oogenblik slapen kan.",[],True
"D'een vliet de doodt op 't landt, en rijdt haar in de baaren Te moet.",[],False
Eenige maanden sleet zy te Avignon en Chamberry.,[],False
R. Gods genade staackt: B. Tot het dies te feller raackt.,[],False
"Dat is: Het geldt gelijcke veel, bedroch of manlijckheyt, Alsmen nae 'sherten wensch can comen te bescheyt.",[],False
"Ja, maar gij wacht toch nog altijd op die twee woordjes ‘Ik blijf.",[],False
Desgh'lijcx den eedeldom met reenberadingh mijdt Dat ghy met hun niet al te openhertigh zijt.,[],False
"Omtrent den middag aldaer aengekomen, heb ik my aenstonds in de omstreken van het kasteel begeven; ik heb alles gezien: geen het minste voorbereidsel duidt aen dat men er den vyand verwacht.",[],False
"Soo GODT u hier alreede dus begenadigt, Hoe sult gy dan daer boven, zijn versadigt!",[],False
"De Rijks-schuld-cedels zijn van 24, 16 en 12 schellingen, dat is omtrent van zoo veel Hollandsche stuivers: doch zoo dra men minder, of iets tusschen beiden, uit moet geeven, bevindt men zich in eene aanhoudende verlegenheid, zo men geen koper in de beurs heeft: want aan het wisselen van 12 st. tegen kleiner geld is volstrekt niet te denken.",[],False
"Ik bid u, wat heeft die toch te beduiden?",[],False
"Dan laat ons de verdere beschouwing hiervan tot het begin der Achttiende Eeuw verschuiven, waarin, even gelijk in de laatste helft der Zeventiende, zoo vele Genootschappen, met zoo stoute Latijnsche en Nederduitsche opschriften, zoo weinig regt verhevene Dichters, in vergelijking van vorige dagen, hebben opgeleverd.",[],False
En zooals altijd ligt de ware weg in het midden.,[],False
Verder is de een meer dan de ander van de uitwendige omstandigheden afhankelijk.,[],False
"Hoewel de Heer ridder schijnt te verwachten, dat aan hem geen meestertoon zal worden toegeschreven, zoo heeft zijn geschrijf, en de gansche manier, waarop hij met den Heer coulon omspringt, toch meer van den toon eens schoolmeesters, dan van dien eens leerlings; althans zeer bescheiden is die toon niet, waarop toch wel de erkende verdiensten van den Heer coulon en zijne meerdere jaren aanspraak schenen te mogen hebben.",[],False
"Een woord tot hen, die aarzelen, om hunne levensverlenging als weldaad te beschouwen.",[],False
Aen-merckinghe op het VII.,[],False
’ De Bruin deed het aanstonds.,[],False
"M. Goyers heeft onder anderen het portret, van wylen den Heer Dr D..., toegezonden; dit stuk is wel het puik der tentoongestelde portretten; iedereen herkend erin den man, welken nog dagelyks van ryk en arm wordt betreurd.",[],False
"Gods diamant is schoon, en doet myn zinnen dwaalen.",[],False
"Toen zeide de priester: Heil u, mijn zoon, in uwen demoed!",[],False
Waerom neemt men eenen Peter in 't Vormsel?,[],False
