sep=|
ti_id|titel|vols|jaar|druk|ppn_o|bibliotheek|categorie|_jaar|pers_id|voornaam|voorvoegsel|achternaam|jaar_geboren|jaar_overlijden|geb_datum|overl_datum|geb_plaats|overl_plaats|geb_plaats_code|geb_land_code|overl_plaats_code|overl_land_code|vrouw|url|text_url|maand|genre|
"gebe001dert01"|"De dertigste november 1813"||"1831"|"1ste druk"|"394006739"|"denha004koni01"|"1"|"1831"|"gebe001"|"Cornelis"||"Gébel"|"1794"|"1859"|"2 april"|"17 februari"|"Scheveningen"|"Scheveningen"|"schev001"||"schev001"||"0"|"https://dbnl.org/tekst/gebe001dert01_01"|"https://dbnl.org/nieuws/text.php?id=gebe001dert01"|"2011_09   "|"poëzie"|
"geel003jcbr01"|"Gesprek op den Drachenfels"||"1835"|"1ste druk"|"393476812"||"1"|"1835"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003jcbr01_01"|||"proza"|
"geel003mede01"|"Mededeeling aan alle recenserende geleerden in ons vaderland"||"1837"|"1ste druk"|"411884786"|"denha004koni01"|"1"|"1837"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003mede01_01"|"https://dbnl.org/nieuws/text.php?id=geel003mede01"|"2017_07   "|"sec - letterkunde"|
"geel003mede01"|"Mededeeling aan alle recenserende geleerden in ons vaderland"||"1837"|"1ste druk"|"411884786"|"denha004koni01"|"1"|"1837"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003mede01_01"|"https://dbnl.org/nieuws/text.php?id=geel003mede01"|"2017_07   "|"non-fictie"|
"geel003onde01"|"Onderzoek en phantasie"||"1838"|"1ste druk"|"398528861"|"denha004koni01"|"1"|"1838"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003onde01_01"|"https://dbnl.org/nieuws/text.php?id=geel003onde01"|"2015_09   "|"proza"|
"geel003over02"|"Over den gang van het onderzoek in Oude Geschiedenis en Letteren en deszelfs grenzen"||"1833"|"1ste druk"|"412654016"|"leide001univ01"|"1"|"1833"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003over02_01"|"https://dbnl.org/nieuws/text.php?id=geel003over02"|"2017_07   "|"sec - letterkunde"|
"geel003over02"|"Over den gang van het onderzoek in Oude Geschiedenis en Letteren en deszelfs grenzen"||"1833"|"1ste druk"|"412654016"|"leide001univ01"|"1"|"1833"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003over02_01"|"https://dbnl.org/nieuws/text.php?id=geel003over02"|"2017_07   "|"non-fictie"|
"geel003proz01"|"Het proza"||"1830"|"1ste druk"||"denha004koni01"|"1"|"1830"|"geel003"|"Jacob"||"Geel"|"1789"|"1862"|"12 november"|"11 november"|"Amsterdam"|"Den Haag"|"amste001"||"denha004"||"0"|"https://dbnl.org/tekst/geel003proz01_01"|||"sec - letterkunde"|
"geer097reke01"|"Rekenkundige voorstellen voor de lagere scholen. Deel 1"||"1855"||"393201120"|"haarl001stad01"|"1"|"1855"|"geer097"|"G.H."||"Geerligs"|||||||||||"0"|"https://dbnl.org/tekst/geer097reke01_01"|||"jeugdliteratuur"|
"geir001free01"|"Freê-altyd-wys"||"1853"|"1ste druk"|"409041645"|"gent_001univ01"|"1"|"1853"|"geir001"|"Pieter"||"Geiregat"|"1828"|"1902"|"25 februari"|"19 februari"|"Gent"|"Gent"|"gent_001"||"gent_001"||"0"|"https://dbnl.org/tekst/geir001free01_01"|"https://dbnl.org/nieuws/text.php?id=geir001free01"|"2017_02   "|"proza"|
"geir001verh01"|"Verhalen uit den ouden tyd"||"1854"|"1ste druk"|"408480831"|"gent_001univ01"|"1"|"1854"|"geir001"|"Pieter"||"Geiregat"|"1828"|"1902"|"25 februari"|"19 februari"|"Gent"|"Gent"|"gent_001"||"gent_001"||"0"|"https://dbnl.org/tekst/geir001verh01_01"|"https://dbnl.org/nieuws/text.php?id=geir001verh01"|"2016_09   "|"proza"|
"geld019huuw01"|"Op het huuwelyk van monsieur Jan Egels, en juffrouw Maria Snep"||"1708"|"1ste druk"|"393212130"|"denha004koni01"|"1"|"1708"|"geld019"|"Jan"||"Geldorp"|"ca. 1678"|"?"|||||||||"0"|"https://dbnl.org/tekst/geld019huuw01_01"|"https://dbnl.org/nieuws/text.php?id=geld019huuw01"||"poëzie"|
"geld055nieu01"|"Een nieuw lied, op de heerlyke victory bevogten door de koning van Pryssen, voor Bohemen den 24. april 1757"||"ca. 1757"|"1ste druk"|"394975863"|"denha004koni01"|"1"|"1757"|"geld055"|"Willem"|"van"|"Geldof"|"?(18de eeuw)"||||||||||"0"|"https://dbnl.org/tekst/geld055nieu01_01"|"https://dbnl.org/nieuws/text.php?id=geld055nieu01"|"2013_04   "|"poëzie"|
"geld055nieu02"|"Een nieuw lied, gemaakt op de victory, bevogten door de koning van Pruyze, den 1 october 1756"||"ca. 1756"|"1ste druk"|"394006771"|"denha004koni01"|"1"|"1756"|"geld055"|"Willem"|"van"|"Geldof"|"?(18de eeuw)"||||||||||"0"|"https://dbnl.org/tekst/geld055nieu02_01"|"https://dbnl.org/nieuws/text.php?id=geld055nieu02"|"2011_10   "|"poëzie"|
"gell003fabe01"|"Fabelen en vertelsels, in Nederduitsche vaerzen gevolgd"||"1784"||"393184722"|"haarl001stad01"|"3"|"1784"|"gell003"|"Christian F."||"Gellert"|"1715"|"1769"|||||||||"0"|"https://dbnl.org/tekst/gell003fabe01_01"|||"poëzie"|
"gell003fabe01"|"Fabelen en vertelsels, in Nederduitsche vaerzen gevolgd"||"1784"||"393184722"|"haarl001stad01"|"3"|"1784"|"gell003"|"Christian F."||"Gellert"|"1715"|"1769"|||||||||"0"|"https://dbnl.org/tekst/gell003fabe01_01"|||"jeugdliteratuur"|
"gell003fabe03"|"Fabelen en vertelsels, in Nederduitsche vaerzen gevolgd"||"1775"|"1ste druk"||"leide001dbnl01"|"1"|"1775"|"gell003"|"Christian F."||"Gellert"|"1715"|"1769"|||||||||"0"|"https://dbnl.org/tekst/gell003fabe03_01"|||"poëzie"|
"gell003fabe03"|"Fabelen en vertelsels, in Nederduitsche vaerzen gevolgd"||"1775"|"1ste druk"||"leide001dbnl01"|"1"|"1775"|"gell003"|"Christian F."||"Gellert"|"1715"|"1769"|||||||||"0"|"https://dbnl.org/tekst/gell003fabe03_01"|||"jeugdliteratuur"|
"gelr003ivan01"|"I. van Vondelen voorlooper, overwegende den sin ende inhout vande voorreden gestelt voor de Psalmen Davids, gerijmt door Jacob Westerbaen"||"1566"|"1ste druk"|||"1"|"1566"|"gelr003"|"Pieter"|"van"|"Gelre"|"1622"|"1668"||"23 februari"|"Tholen"|"Den Haag"|"thole001"||"denha004"||"0"|"https://dbnl.org/tekst/gelr003ivan01_01"|||"sec - letterkunde"|
"gelr003triu01"|"Het triumph-hofjen Iesu Christi ende Marie"||"1633"|"?"|"394975987"|"gent_001univ01"|"1"|"1633"|"gelr003"|"Pieter"|"van"|"Gelre"|"1622"|"1668"||"23 februari"|"Tholen"|"Den Haag"|"thole001"||"denha004"||"0"|"https://dbnl.org/tekst/gelr003triu01_01"|"https://dbnl.org/nieuws/text.php?id=gelr003triu01"|"2012_09   "|"poëzie"|
"gena001gods01"|"De Godspraak der 16e eeuw"||"1823"|"1ste druk"|"413140423"|"denha004koni01"|"1"|"1823"|"gena001"|"Petrus"|"van"|"Genabeth"|"1793"|"1852"|"10 februari (gedoopt)"|"19 september"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/gena001gods01_01"|"https://dbnl.org/nieuws/text.php?id=gena001gods01"|"2017_09   "|"drama"|
"gene002dich01"|"Dichtwerken"|"2 dln."|"1869"|"1ste druk"|"393476820"|"leide001univ01"|"1"|"1869"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002dich01_01"|"https://dbnl.org/nieuws/text.php?id=gene002dich01"|"2004_12   "|"poëzie"|
"gene002dich02"|"Dichtwerken"||"1871"|"2de druk"|"393535088"|"leide001dbnl01"|"3"|"1871"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002dich02_01"|||"poëzie"|
"gene002dich04"|"Dichtwerken"||"1873"|"3de druk"|"393538141"|"leide001dbnl01"|"3"|"1873"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002dich04_01"|||"poëzie"|
"gene002eers01"|"Eerste gedichten"||"1852"|"1ste druk"|||"1"|"1852"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002eers01_01"|||"poëzie"|
"gene002eers02"|"Eerste gedichten"||"1863"|"2de druk"|"394965957"|"leide001dbnl01"|"3"|"1863"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002eers02_01"|||"poëzie"|
"gene002laat01"|"Laatste der eerste"||"1861"|"1ste druk"|||"1"|"1861"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002laat01_01"|||"poëzie"|
"gene002leek01"|"Leekedichtjens"||"1860"|"1ste druk"|||"1"|"1860"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002leek01_01"|||"poëzie"|
"gene002leek03"|"Leekedichtjens"||"1866"|"4de druk"|"394968123"|"leide001dbnl01"|"3"|"1866"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002leek03_01"|||"poëzie"|
"gene002over01"|"Over kinderpoëzy"||"1865"|"1ste druk"|"393342522"|"leide001univ01"|"1"|"1865"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002over01_01"|"https://dbnl.org/nieuws/text.php?id=gene002over01"||"sec - letterkunde"|
"gene002over01"|"Over kinderpoëzy"||"1865"|"1ste druk"|"393342522"|"leide001univ01"|"1"|"1865"|"gene002"|"P.A."|"de"|"Génestet"|"1829"|"1861"|"21 november"|"2 juli"|"Amsterdam"|"Rozendaal"|"amste001"||"rozen001"||"0"|"https://dbnl.org/tekst/gene002over01_01"|"https://dbnl.org/nieuws/text.php?id=gene002over01"||"jeugdliteratuur"|
"geno001lees00"|"Leesboek"||"ca. 1880-1881"|"1ste druk"|||"1"|"1880"|"geno001"|"L."||"Genonceaux"|"1838"|"1890"|"15 februari"|"30 augustus"|"Gembles"||||||"0"|"https://dbnl.org/tekst/geno001lees00_01"|||"jeugdliteratuur"|
"geno001lees01"|"Leesboek. Deel 2"||"ca. 1880-1881"|"1ste druk"|||"1"|"1880"|"geno001"|"L."||"Genonceaux"|"1838"|"1890"|"15 februari"|"30 augustus"|"Gembles"||||||"0"|"https://dbnl.org/tekst/geno001lees01_01"|||"jeugdliteratuur"|
"geno001lees02"|"Leesboek. Deel 2"||"ca. 1880-1890"|"2de druk"||"leide001dbnl01"|"3"|"1880"|"geno001"|"L."||"Genonceaux"|"1838"|"1890"|"15 februari"|"30 augustus"|"Gembles"||||||"0"|"https://dbnl.org/tekst/geno001lees02_01"|||"jeugdliteratuur"|
"geno001lees03"|"Leesboek. Deel 3"||"1881"|"1ste druk"||"leide001dbnl01"|"1"|"1881"|"geno001"|"L."||"Genonceaux"|"1838"|"1890"|"15 februari"|"30 augustus"|"Gembles"||||||"0"|"https://dbnl.org/tekst/geno001lees03_01"|||"jeugdliteratuur"|
"geno001lees04"|"Leesboek. Deel 1"||"ca. 1880-1881"|"1ste druk"|||"1"|"1880"|"geno001"|"L."||"Genonceaux"|"1838"|"1890"|"15 februari"|"30 augustus"|"Gembles"||||||"0"|"https://dbnl.org/tekst/geno001lees04_01"|||"jeugdliteratuur"|
"gent049terb01"|"Ter bruylofte van Jacob Wybrantsz. Schaaf. En Sara Leenderts vander Styl"||"1675"|"1ste druk"|"393476839"|"denha004koni01"|"1"|"1675"|"gent049"|"B."|"van"|"Gent"|"?(17de eeuw)"||"?"||||||||"0"|"https://dbnl.org/tekst/gent049terb01_01"|"https://dbnl.org/nieuws/text.php?id=gent049terb01"|"2013_06   "|"poëzie"|
"gera044sedi01"|"Sedighe onderwiisen der creatvren: in rhijm ghestelt"||"1649"|"1ste druk"|"421511419"|"gent_001univ01"|"1"|"1649"|"gera044"|"M."||"Gerardts"|"?(17de eeuw)"||||||||||"0"|"https://dbnl.org/tekst/gera044sedi01_01"|"https://dbnl.org/nieuws/text.php?id=gera044sedi01"|"2018_09   "|"poëzie"|
"gerd001chri01"|"Christelijk leven"||"1857"|"?"|"393185966"|"haarl001stad01"|"1"|"1857"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001chri01_01"|||"jeugdliteratuur"|
"gerd001drie01"|"Drie Hollandsche jongens "||"1870"|"?"|"393177971"|"haarl001stad01"|"1"|"1870"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001drie01_01"|||"jeugdliteratuur"|
"gerd001eers01"|"Eerstelingen. Proza en poëzij van E. Gerdes"||"1854"|"?"|"393182517"|"rotte002geme01"|"1"|"1854"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001eers01_01"|||"jeugdliteratuur"|
"gerd001gehe03"|"Het geheimzinnige kistje "||"1877"|"1ste druk?"|"393177963"|"haarl001stad01"|"1"|"1877"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001gehe03_01"|||"jeugdliteratuur"|
"gerd001geld01"|"Geld in 't water"||"1871"|"?"|"393177955"|"haarl001stad01"|"1"|"1871"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001geld01_01"|||"jeugdliteratuur"|
"gerd001huis01"|"Het huis Wijngaerde. Een verhaal uit het jaar 1598 voor jonge lieden"||"ca. 1870-1880"|"herdruk"|"393177947"|"haarl001stad01"|"3"|"1870"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001huis01_01"|||"jeugdliteratuur"|
"gerd001inde01"|"In de duinen"||"1858"|"1ste druk"|"393212157"|"denha004koni01"|"1"|"1858"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001inde01_01"|"https://dbnl.org/nieuws/text.php?id=gerd001inde01"||"proza"|
"gerd001inde01"|"In de duinen"||"1858"|"1ste druk"|"393212157"|"denha004koni01"|"1"|"1858"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001inde01_01"|"https://dbnl.org/nieuws/text.php?id=gerd001inde01"||"jeugdliteratuur"|
"gerd001onze01"|"Onze drie koningen"||"1873"|"?"|"393531457"|"leide001dbnl01"|"1"|"1873"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001onze01_01"|||"non-fictie"|
"gerd001paas01"|"De paascheijeren. Een Paaschverhaal"||"ca. 1860"|"1ste druk"|"393182525"|"rotte002geme01"|"1"|"1860"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001paas01_01"|||"jeugdliteratuur"|
"gerd001rosa01"|"Rosa Fluweeltje. Een verhaal voor jongelieden"||"1872"|"1ste druk"|"393167739"|"rotte002geme01"|"1"|"1872"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001rosa01_01"|||"jeugdliteratuur"|
"gerd001spaa01"|"De Spaansche vastenavond. Tijdens Prins Maurits in 1624"||"1875"|"1ste druk"|"393183084"|"rotte002geme01"|"1"|"1875"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001spaa01_01"|||"jeugdliteratuur"|
"gerd001uitd03"|"Uit de duinen. Een verhaal uit den Spaanschen tijd"||"1879"|"4de druk"|"393177874"|"haarl001stad01"|"3"|"1879"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001uitd03_01"|"https://dbnl.org/nieuws/text.php?id=gerd001uitd03"|"2012_06   "|"proza"|
"gerd001uitd03"|"Uit de duinen. Een verhaal uit den Spaanschen tijd"||"1879"|"4de druk"|"393177874"|"haarl001stad01"|"3"|"1879"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001uitd03_01"|"https://dbnl.org/nieuws/text.php?id=gerd001uitd03"|"2012_06   "|"jeugdliteratuur"|
"gerd001verh01"|"Verhalen en versjes voor den kinderlijken leeftijd"||"1854"|"?"|"393176177"|"haarl001stad01"|"1"|"1854"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001verh01_01"|||"jeugdliteratuur"|
"gerd001walv01"|"Walvoort's zanger. Een verhaal uit Grol's beleg onder Frederik Hendrik  "||"ca. 1870-1880"|"?"|"393177890"|"haarl001stad01"|"1"|"1870"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001walv01_01"|||"jeugdliteratuur"|
"gerd001will01"|"Willem van der Meij. Een verhaal tijdens Alkmaars beleg) "||"ca. 1877"|"2de druk"|"393177882"|"haarl001stad01"|"1"|"1877"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001will01_01"|||"jeugdliteratuur"|
"gerd001zoon01"|"De zoon van den geneesheer, of De gevolgen van eene leugen. Een verhaal voor jonge lieden"||"ca. 1880"|"2de druk"|"393182541"|"rotte002geme01"|"3"|"1880"|"gerd001"|"Eduard"||"Gerdes"|"1821"|"1898"|"12 augustus"|"12 december"|"Kleef"|"Doetinchem"||"duits01"|"doeti001"||"0"|"https://dbnl.org/tekst/gerd001zoon01_01"|||"jeugdliteratuur"|
"gerd006zakw02"|"Zakwoordenboek der scheikunde en der scheikundige bewerkingen"||"1870"|"2de druk"|"394971760"|"leide001dbnl01"|"3"|"1870"|"gerd006"|"Th."||"Gerding"|"?(19de eeuw)"||||||||||"0"|"https://dbnl.org/tekst/gerd006zakw02_01"|||"non-fictie"|
"gerr002eliz01"|"Eliza Devries"||"1857"|"1ste druk"|"408480866"|"gent_001univ01"|"1"|"1857"|"gerr002"|"Lodewijk"||"Gerrits"|"1827"|"1873"|"13 augustus"|"17 augustus"|"Antwerpen"|"Antwerpen"|"antwe001"||"antwe001"||"0"|"https://dbnl.org/tekst/gerr002eliz01_01"|"https://dbnl.org/nieuws/text.php?id=gerr002eliz01"|"2016_09   "|"proza"|
"gerr002oude01"|"De oude Belgen. Deel 1"||"1854"|"1ste druk"|"408343583"|"gent_001univ01"|"1"|"1854"|"gerr002"|"Lodewijk"||"Gerrits"|"1827"|"1873"|"13 augustus"|"17 augustus"|"Antwerpen"|"Antwerpen"|"antwe001"||"antwe001"||"0"|"https://dbnl.org/tekst/gerr002oude01_01"|"https://dbnl.org/nieuws/text.php?id=gerr002oude01"|"2016_09   "|"proza"|
"gerr002oude02"|"De oude Belgen. Deel 2"||"1854"|"1ste druk"|"408343702"|"gent_001univ01"|"1"|"1854"|"gerr002"|"Lodewijk"||"Gerrits"|"1827"|"1873"|"13 augustus"|"17 augustus"|"Antwerpen"|"Antwerpen"|"antwe001"||"antwe001"||"0"|"https://dbnl.org/tekst/gerr002oude02_01"|"https://dbnl.org/nieuws/text.php?id=gerr002oude02"|"2016_09   "|"proza"|
"gerr002oude03"|"De oude Belgen (2 delen)"||"1854"|"1ste druk"|"408343532"||"1"|"1854"|"gerr002"|"Lodewijk"||"Gerrits"|"1827"|"1873"|"13 augustus"|"17 augustus"|"Antwerpen"|"Antwerpen"|"antwe001"||"antwe001"||"0"|"https://dbnl.org/tekst/gerr002oude03_01"|||"proza"|
"gerr002vert01"|"Vertellingen"||"1854"|"1ste druk"|"408480939"|"gent_001univ01"|"1"|"1854"|"gerr002"|"Lodewijk"||"Gerrits"|"1827"|"1873"|"13 augustus"|"17 augustus"|"Antwerpen"|"Antwerpen"|"antwe001"||"antwe001"||"0"|"https://dbnl.org/tekst/gerr002vert01_01"|"https://dbnl.org/nieuws/text.php?id=gerr002vert01"|"2016_09   "|"proza"|
"gerr002zoon01"|"Zoon des volks"||"1847"|"1ste druk"|"408488514"|"gent_001univ01"|"1"|"1847"|"gerr002"|"Lodewijk"||"Gerrits"|"1827"|"1873"|"13 augustus"|"17 augustus"|"Antwerpen"|"Antwerpen"|"antwe001"||"antwe001"||"0"|"https://dbnl.org/tekst/gerr002zoon01_01"|"https://dbnl.org/nieuws/text.php?id=gerr002zoon01"|"2016_09   "|"proza"|
"gerr013nieu01"|"Een nieu gheestelijck lietboecxken, twelck noch noyt in druck gheweest en is wt den Ouden ende Nieuwen Testament ghemaeckt"||"voor 1592"|"1ste druk"|"377556513"|"denha004koni01"|"1"|"1592"|"gerr013"|"Soetken"||"Gerijts"|"1540?"|"1572"||"26 december"|"Rotterdam"|"Hoorn"|"rotte002"||"hoorn002"||"1"|"https://dbnl.org/tekst/gerr013nieu01_01"|"https://dbnl.org/nieuws/text.php?id=gerr013nieu01"|"2010_11   "|"poëzie"|
"gerr049besc01"|"Beschryvinghe vander Samoyeden landt in Tartarien"||"1612"|"1ste druk"||"gotti001staa01"|"1"|"1612"|"gerr049"|"Hessel"||"Gerritsz"|"1581"|"1632"||"september"|"Assum"|"Amsterdam"|"assum001"||"amste001"||"0"|"https://dbnl.org/tekst/gerr049besc01_01"|"https://dbnl.org/nieuws/text.php?id=gerr049besc01"|"2016_11   "|"non-fictie"|
"gerr049hist01"|"Histoire du pays nommé Spitsberghe"||"1613"|"1ste druk"|"403863392"|"augsb002staa01"|"1"|"1613"|"gerr049"|"Hessel"||"Gerritsz"|"1581"|"1632"||"september"|"Assum"|"Amsterdam"|"assum001"||"amste001"||"0"|"https://dbnl.org/tekst/gerr049hist01_01"|"https://dbnl.org/nieuws/text.php?id=gerr049hist01"|"2016_04   "|"non-fictie"|
"geru005nieu01"|"Nieuw Fransch-Nederduitsch en Nederduitsch-Fransch klassisch-woordenboek. Tweede deel: Nederduitsch-Fransch"||"1838"|"1ste druk"|"395443911"|"leide001dbnl01"|"1"|"1838"|"geru005"|"J.B.L."||"Géruzet"|||||||||||"0"|"https://dbnl.org/tekst/geru005nieu01_01"|||"sec - taalkunde"|
"gess008werk02"|"Werken. Deel 1"||"1804"|"2de druk"|"396627218"|"leide001dbnl01"|"3"|"1804"|"gess008"|"Salomon"||"Gessner"|"1730"|"1788"|"1 april"|"2 maart"|"Zürich"|"Zürich"||"zwits01"||"zwits01"|"0"|"https://dbnl.org/tekst/gess008werk02_01"|||"proza"|
"gess009leve00"|"Het leven van Jan Kasper Lavatar"||"1802-1805"|"1ste druk"|||"1"|"1802"|"gess009"|"George"||"Gessner"|"1765"|"1843"|||||||||"0"|"https://dbnl.org/tekst/gess009leve00_01"|||"non-fictie"|
"gess009leve01"|"Het leven van Jan Kasper Lavatar. Deel 1"||"1802"|"1ste druk"|"39400678X"|"leide001dbnl01"|"1"|"1802"|"gess009"|"George"||"Gessner"|"1765"|"1843"|||||||||"0"|"https://dbnl.org/tekst/gess009leve01_01"|||"non-fictie"|
"gess009leve02"|"Het leven van Jan Kasper Lavater. Deel 2"||"1803"|"1ste druk"|"39400678X"|"leide001dbnl01"|"1"|"1803"|"gess009"|"George"||"Gessner"|"1765"|"1843"|||||||||"0"|"https://dbnl.org/tekst/gess009leve02_01"|||"non-fictie"|
"gess009leve03"|"Het leven van Jan Kasper Lavater. Deel 3"||"1804"|"1ste druk"|"39400678X"|"leide001dbnl01"|"1"|"1804"|"gess009"|"George"||"Gessner"|"1765"|"1843"|||||||||"0"|"https://dbnl.org/tekst/gess009leve03_01"|||"non-fictie"|
"gess009leve04"|"Het leven van Jan Kasper Lavater. Deel 4"||"1805"|"1ste druk"|"39400678X"|"leide001dbnl01"|"1"|"1805"|"gess009"|"George"||"Gessner"|"1765"|"1843"|||||||||"0"|"https://dbnl.org/tekst/gess009leve04_01"|||"non-fictie"|
"geus007veer01"|"De veerman van Den Briel. De gebeurtenis van 1 april 1572"||"1872"||"393186504"|"rotte002geme01"|"1"|"1872"|"geus007"|"Een"||"Geus"|||||||||||"0"|"https://dbnl.org/tekst/geus007veer01_01"|||"jeugdliteratuur"|
